StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,P_MD_A,P_MD_B,P_MD_C,P_MD_D,P_MD_A_2C,P_MD_B_2C,P_MD_C_2C,P_MD_D_2C,Pharma_OE,T_MD_A,T_MD_B,T_MD_C,T_MD_D,T_MD_A_2C,T_MD_B_2C,T_MD_C_2C,T_MD_D_2C,Training_OE,Q66,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,threshold,comparative,prob,vignette,condition,propstab2,propstab3,propstab4,propstab5,propstab1,propstab6
5/24/22 10:54,5/24/22 10:57,IP Address,*******,100,171,TRUE,5/24/22 10:57,R_exj1CrF8T3Ue8c9,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,623a18947a1aec6e46030be1,,,,,,,,,,Yes,No,No,No,,,,,"Higher executives are interested in seeing the success rate of programs, which will help decide on where to focus their efforts in relations to hiring on new candidates for their business. This way they can form an effective tool and not worry about other control groups.",,623a18947a1aec6e46030be1,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d0dc74b85a9e88a141f43,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 10:56,5/24/22 11:00,IP Address,*******,100,243,TRUE,5/24/22 11:00,R_w1BoPdBc50ME2qJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60f70dd141e92abede695ec9,Yes,No,No,No,,,,,The active ingrediants mattered more than if it needed to be taken with or without food. It appears the ones that needed to be taken without food had a better rate of helping reduce the severity of headaches and that the active ingrediant Reptol had the best results overall. ,,,,,,,,,,,60f70dd141e92abede695ec9,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d0e2af33bb140f769f5a6,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 10:43,5/24/22 11:04,IP Address,*******,100,1278,TRUE,5/24/22 11:04,R_3QXY3hRclvh0CRr,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610830330f8703acbc7cc9d6,Yes,Yes,No,No,Yes,Yes,No,No,It looks like the  ones WITH the reptol and/or Psylo are more effective  than the ones without,,,,,,,,,,,610830330f8703acbc7cc9d6,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d0b256e8e1089b6e572a2,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 11:10,5/24/22 11:14,IP Address,*******,100,243,TRUE,5/24/22 11:14,R_1Fys00ASBvOrrbP,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d69ac222b85a000015e352f,,,,,,,,,,Yes,Yes,No,No,,,,,The effectiveness of different training programs have to have a certain success rate to be successful ,,5d69ac222b85a000015e352f,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d11743c77fa8f336e9a7f,50,Yes,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 11:18,5/24/22 11:22,IP Address,*******,100,210,TRUE,5/24/22 11:22,R_2BydJ94BrAhR0i2,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5cf5d7529681010001eeaecf,Yes,No,No,No,No,No,No,No,From the data presented I can infer that type 1 reptol is not effective in decreasing headache symptoms ,,,,,,,,,,,5cf5d7529681010001eeaecf,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d136b07234b3d7de0de34,50,Yes,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 11:19,5/24/22 11:23,IP Address,*******,100,208,TRUE,5/24/22 11:23,R_2Bfh4HBUeeOHxl1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fff95c313799d10cc390f19,Yes,No,No,No,,,,,"Based off below, it seems like the amount of active ingredient may play a large role",,,,,,,,,,,5fff95c313799d10cc390f19,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d139b9995f9f284da8247,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 11:20,5/24/22 11:24,IP Address,*******,100,238,TRUE,5/24/22 11:24,R_3C9rdN7UlsPprZD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,616f4c9a8b227a8e2c8506a8,Yes,No,No,No,,,,,"through experimental trials, it’s best to use the threshold of ~80% (of success) when deciding stocks of medications. If a medication had a 90% success rate, it would be better for clients than a product that only has a success rate of 60%",,,,,,,,,,No,616f4c9a8b227a8e2c8506a8,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d13d0707304b7d4c4ae6c,80,No,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 11:22,5/24/22 11:25,IP Address,*******,100,210,TRUE,5/24/22 11:25,R_rcKQQHqgjHAQVj3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6110d59cbf733422cb867da5,Yes,Yes,No,No,,,,,There is a difference in headache medication and pharmacies try to see what is more effective to its patients. Stocking medications that result in the most effectiveness is most important. ,,,,,,,,,,,6110d59cbf733422cb867da5,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d143dc1849761cb0f3e41,50,Yes,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 11:23,5/24/22 11:26,IP Address,*******,100,157,TRUE,5/24/22 11:26,R_utfAGsUOe5xCVwt,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,59dc4083ae9f950001d83b4b,,,,,,,,,,Yes,Yes,No,No,,,,,It is only beneficial to use training programs that at least 50% of new hires become successful.,,59dc4083ae9f950001d83b4b,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d14a24d4b433e6d2da821,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 11:21,5/24/22 11:26,IP Address,*******,100,319,TRUE,5/24/22 11:26,R_qVAUkLZl1tWwE0x,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,622a426e8900cf2b495353e8,,,,,,,,,,Yes,No,No,No,,,,,"Successful training programs do not happen when they are done in a simulated environment. As the saying goes... ""nothing beats hands on experience.""",,622a426e8900cf2b495353e8,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d13ffae9f34703c1948f9,80,No,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 11:25,5/24/22 11:26,IP Address,*******,100,91,TRUE,5/24/22 11:26,R_2YECXF0uCw36aJg,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f0e68ec55711d02bca66f70,,,,,,,,,,Yes,No,No,No,,,,,Simulations that take place on weekends have a higher efficacy of producing successful workers.,,5f0e68ec55711d02bca66f70,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d14ef7346c98092727b58,80,No,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 11:20,5/24/22 11:28,IP Address,*******,100,536,TRUE,5/24/22 11:28,R_2pY6rAnaaoomHhW,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fd0ceb0bb24d90009e6fc4f,,,,,,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,The effectiveness depends on the type of stydy employees is relatey to the two types of training givent to them. Between the use of case studies vs simulations your should be able to predict how many will fall within the percentage of what you expected results will be.,"No, it was quite explanatory in what was expected.",5fd0ceb0bb24d90009e6fc4f,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d13ba29caf0e4b8aedc66,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 11:28,5/24/22 11:31,IP Address,*******,100,142,TRUE,5/24/22 11:31,R_1I6IW754UgAPiDQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fce6c2a812051048ecdfca,Yes,Yes,No,No,,,,,I have learned that both Reptol and Psylo are at least 70% effective at reducing the severity of headaches.,,,,,,,,,,,60fce6c2a812051048ecdfca,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d15c7643db73c2ac43858,50,Yes,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 11:30,5/24/22 11:33,IP Address,*******,100,186,TRUE,5/24/22 11:33,R_2zzFJiJNU8Mm5fx,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610d8f908ae3bb20ad22e034,,,,,,,,,,Yes,No,No,No,,,,,It appears that case studies far exceed simulations in being efficacious. ,Nope,610d8f908ae3bb20ad22e034,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d162133b3761be9eda4a7,80,No,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 11:30,5/24/22 11:34,IP Address,*******,100,227,TRUE,5/24/22 11:34,R_u39PPbQn1qMCIPD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,622a2074fe80192aa7a0212a,Yes,Yes,No,No,,,,,Medicine A had the best results and medicine B also had decent results. One was taken with food and one without.,,,,,,,,,,,622a2074fe80192aa7a0212a,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d1626491b71d6660682e2,50,Yes,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 11:32,5/24/22 11:36,IP Address,*******,100,250,TRUE,5/24/22 11:36,R_aatvfN0cuXECqYx,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,586372cae16d530001b345b8,,,,,,,,,,Yes,No,No,No,,,,,Only training on weekends work. No other plan is acceptable.,,586372cae16d530001b345b8,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d167a28cb30bcd37df716,80,No,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 11:38,5/24/22 11:39,IP Address,*******,100,96,TRUE,5/24/22 11:39,R_2lvfGEXHfswIwnf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f91172de658c821812cef48,,,,,,,,,,Yes,No,No,No,,,,,The weekend training without simulations produces more effective employees.,,5f91172de658c821812cef48,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d17f7d264c74a92a89197,80,No,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
