StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,PID,CompCheck1,CompCheck2,CharSel,NoteCardChoice_LL,NoteCardChoice_HL,NamedPrice,HowHelpful_4,Q98_1,Q98_2,Q98_3,Q98_4,Q98_5,Checker,Feedback,pay,time,PROLIFIC_PID,STUDY_ID,SESSION_ID,loss,cost,coins1,notes,coins2,coins3
4/20/23 15:10,4/20/23 15:12,IP Address,*******,100,149,TRUE,4/20/23 15:12,R_3qkuh1HRgszq3al,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63030263af6dd6dd82095af0,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,3,99,85,50,25,1,Warrior,,$1.00 ,5 minutes,63030263af6dd6dd82095af0,64418fa1704d272f0e168baa,6441aa2fa1b0dd7fefa973be,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 15:09,4/20/23 15:12,IP Address,*******,100,188,TRUE,4/20/23 15:12,R_eW1msI596c45jaN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63d419030f898a314d4cc380,1995,1890,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",90,2,110,90,85,70,50,Huntress,,$1.00 ,5 minutes,63d419030f898a314d4cc380,64418fa1704d272f0e168bab,6441aa04b3f62d286d6080e9,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",790,790
4/20/23 15:08,4/20/23 15:12,IP Address,*******,100,251,TRUE,4/20/23 15:12,R_1loAjZhUiTYFFnH,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6176377745c7352033f281df,995,910,Warrior,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,50,2,83,82,81,18,17,Warrior,No,$1.00 ,5 minutes,6176377745c7352033f281df,64418fa1704d272f0e168baa,6441a9c729e7f1de05c52ea2,low,120,900,"""Mushrooms are stronger than flowers.""",850,850
4/20/23 15:09,4/20/23 15:12,IP Address,*******,100,208,TRUE,4/20/23 15:12,R_2cvm3lu9OpIfZSV,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ed6a80ac3b8620fd41f5fd6,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",85,1,99,83,63,5,1,Siren,No,$1.00 ,5 minutes,5ed6a80ac3b8620fd41f5fd6,64418fa1704d272f0e168bab,6441a9fbf3ec5d694e3ae6f9,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",795,795
4/20/23 15:12,4/20/23 15:13,IP Address,*******,100,55,TRUE,4/20/23 15:13,R_pgCuHeqUSzeqJaN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63ee5e103b44d07673cc8bd6,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,2,99,81,63,35,1,Huntress,,$1.00 ,5 minutes,63ee5e103b44d07673cc8bd6,64418fa1704d272f0e168bab,6441a9c9d3becec175cbcb83,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,950
4/20/23 15:08,4/20/23 15:13,IP Address,*******,100,285,TRUE,4/20/23 15:13,R_2EzbqM9FR5XWCx4,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5bfc5b7013b8e60001ae335e,995,910,Siren,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",60,3,93,60,50,5,1,Siren,No,$1.00 ,5 minutes,5bfc5b7013b8e60001ae335e,64418fa1704d272f0e168bab,6441a9362f9bc14bc04030bc,high,120,900,"""Mushrooms are stronger than flowers.""",840,840
4/20/23 15:08,4/20/23 15:13,IP Address,*******,100,319,TRUE,4/20/23 15:13,R_2CpS2cx5sImNxis,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6413584542523eaa1c4301cf,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,3,99,98,86,15,1,Warrior,"No, everything was good",$1.00 ,5 minutes,6413584542523eaa1c4301cf,64418fa1704d272f0e168baa,6441a95168a598d3ecd4b3b6,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 15:10,4/20/23 15:13,IP Address,*******,100,190,TRUE,4/20/23 15:13,R_30cbOTiEQV7DFkv,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ef569718308d01c05de3847,995,910,Wizard,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",80,0,99,81,50,14,2,Wizard,,$1.00 ,5 minutes,5ef569718308d01c05de3847,64418fa1704d272f0e168bab,6441aa3824353a99b23875a0,high,120,900,"""Mushrooms are stronger than flowers.""",820,820
4/20/23 15:09,4/20/23 15:13,IP Address,*******,100,273,TRUE,4/20/23 15:13,R_3svSZGGyknJQEvg,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,600c1d2734acba30af2a7528,995,910,Huntress,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,2,86,84,82,19,17,Huntress,,$1.00 ,5 minutes,600c1d2734acba30af2a7528,64418fa1704d272f0e168baa,6441a98c66f9fcd5ca5fc76c,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 15:09,4/20/23 15:13,IP Address,*******,100,264,TRUE,4/20/23 15:13,R_3yB4clP2YigqEgh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f919a881f37510203a7a638,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",80,2,3,2,1,4,5,Huntress,I was a bit confused about recalling the strengths so I just ordered them for strongest 1 to weakest 5,$1.00 ,5 minutes,5f919a881f37510203a7a638,64418fa1704d272f0e168bab,6441aa07885343e875e6798e,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 15:09,4/20/23 15:14,IP Address,*******,100,250,TRUE,4/20/23 15:14,R_3qkw2CG4lZ2dInW,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,622e97262adc38e0cb0d670a,995,910,Warrior,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,90,3,82,81,80,19,17,Warrior,no,$1.00 ,5 minutes,622e97262adc38e0cb0d670a,64418fa1704d272f0e168bab,6441aa01715cbf797f76afee,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",810,910
4/20/23 15:07,4/20/23 15:14,IP Address,*******,100,425,TRUE,4/20/23 15:14,R_3ee1F3ENNz2UTFN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63ea729bf9951e30282eaae6,995,910,Huntress,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,70,2,82,80,75,19,16,Huntress,No,$1.00 ,5 minutes,63ea729bf9951e30282eaae6,64418fa1704d272f0e168bab,6441a970ae73a2e6e2b44dfc,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",810,810
4/20/23 15:07,4/20/23 15:14,IP Address,*******,100,386,TRUE,4/20/23 15:14,R_3dS0QVhInGqOGc7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6120d602c1976a4114dcb110,95,90,Huntress,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,79,1,82,80,79,19,17,Huntress,"Yes, the understanding of the math part ",$1.00 ,5 minutes,6120d602c1976a4114dcb110,64418fa1704d272f0e168bab,6441a994de240c278c48fd4a,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",801,801
4/20/23 15:10,4/20/23 15:14,IP Address,*******,100,246,TRUE,4/20/23 15:14,R_1nN6PcjX2bT6ZxY,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c112b5d8124060001bfa35f,905,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,70,2,80,78,75,18,17,Wizard,,$1.00 ,5 minutes,5c112b5d8124060001bfa35f,64418fa1704d272f0e168bab,6441aa34e5b8d1e50a70b7cd,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",810,810
4/20/23 15:09,4/20/23 15:14,IP Address,*******,100,304,TRUE,4/20/23 15:14,R_0vuYVOcUL0LX4n7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,56c79f6cc41c43000c0886b0,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",80,1,40,30,20,15,10,Wizard,It was fun!!,$1.00 ,5 minutes,56c79f6cc41c43000c0886b0,64418fa1704d272f0e168baa,6441a9ff0d01a1e5d24fbc1b,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 15:05,4/20/23 15:14,IP Address,*******,100,547,TRUE,4/20/23 15:14,R_3Jfy05RTRycgkrx,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610ec37ea0648de28b37fb83,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,-1,87,81,79,17,14,Wizard,,$1.00 ,5 minutes,610ec37ea0648de28b37fb83,64418fa1704d272f0e168bab,6441a90d632c4359ef930d72,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 15:08,4/20/23 15:14,IP Address,*******,100,398,TRUE,4/20/23 15:14,R_1reufynNA242QLG,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63bd971320ab2d40a1d02aa8,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,120,3,80,82,82,50,47,Huntress,No ,$1.00 ,5 minutes,63bd971320ab2d40a1d02aa8,64418fa1704d272f0e168bab,6441a9ad3d5ebd1e50fd7bc1,low,100,900,"""Mushrooms are stronger than flowers.""",780,780
4/20/23 15:10,4/20/23 15:14,IP Address,*******,100,292,TRUE,4/20/23 15:14,R_u8Sw6EKE6Ai67Pr,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,639611cf1d89fe7abe73b6f9,995,910,Huntress,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,90,1,80,70,60,50,40,Huntress,Interesting!,$1.00 ,5 minutes,639611cf1d89fe7abe73b6f9,64418fa1704d272f0e168bab,6441aa1e62f038ca122cd686,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",810,810
4/20/23 15:09,4/20/23 15:15,IP Address,*******,100,330,TRUE,4/20/23 15:15,R_Zgzf8rVAkLL34el,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fc5c8d74ac28216359a94f2,995,910,Huntress,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,3,85,81,50,17,10,Huntress,,$1.00 ,5 minutes,5fc5c8d74ac28216359a94f2,64418fa1704d272f0e168baa,6441aa0423696502bb74371e,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 15:09,4/20/23 15:15,IP Address,*******,100,356,TRUE,4/20/23 15:15,R_2WPe8p3blY72AEK,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fcc00af3ec0d2d4b95c4be,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",90,3,99,81,61,35,1,Siren,"No, this was very fun!",$1.00 ,5 minutes,60fcc00af3ec0d2d4b95c4be,64418fa1704d272f0e168bab,6441a9f923696502bb743719,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",790,790
4/20/23 15:12,4/20/23 15:16,IP Address,*******,100,231,TRUE,4/20/23 15:16,R_2zAvpIhgdGD4Qqm,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,607226ef2df05dd596a390f2,995,910,Siren,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",65,1,99,81,66,25,1,Siren,No,$1.00 ,5 minutes,607226ef2df05dd596a390f2,64418fa1704d272f0e168bab,6441aaa86d34dc6eb9d4b3b8,high,120,900,"""Mushrooms are stronger than flowers.""",835,835
4/20/23 15:12,4/20/23 15:16,IP Address,*******,100,192,TRUE,4/20/23 15:16,R_2SkTtKbqpyhqFXi,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f46debeda9c140b906d8042,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,3,96,81,67,20,1,Warrior,N/A,$1.00 ,5 minutes,5f46debeda9c140b906d8042,64418fa1704d272f0e168baa,6441aacd527895ec667d5648,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",830,830
4/20/23 15:11,4/20/23 15:16,IP Address,*******,100,310,TRUE,4/20/23 15:16,R_3feBm6gmufj7DIG,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62c4dbae8fb1ff9cd93a3150,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",20,1,99,81,63,35,1,Wizard,none,$1.00 ,5 minutes,62c4dbae8fb1ff9cd93a3150,64418fa1704d272f0e168baa,6441aa6ff784327aa8073165,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",860,960
4/20/23 15:09,4/20/23 15:16,IP Address,*******,100,419,TRUE,4/20/23 15:16,R_3Lh7dINolRkcCkK,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63ed3c71811f2a4a5e54bd75,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,80,1,82,81,80,19,17,Huntress,,$1.00 ,5 minutes,63ed3c71811f2a4a5e54bd75,64418fa1704d272f0e168baa,6441aa16885343e875e67992,low,120,900,"""Mushrooms are stronger than flowers.""",820,920
4/20/23 15:11,4/20/23 15:16,IP Address,*******,100,314,TRUE,4/20/23 15:16,R_3340mvO0mRckoKe,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b564680ed90280001510d9a,995,910,Huntress,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,75,1,82,81,80,19,17,Huntress,,$1.00 ,5 minutes,5b564680ed90280001510d9a,64418fa1704d272f0e168baa,6441aa70169190116b4fbbf1,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",825,925
4/20/23 15:12,4/20/23 15:16,IP Address,*******,100,238,TRUE,4/20/23 15:16,R_114ru8t8hcGhJ7i,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ebb4e079797f9127c0f03ab,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",81,1,99,81,54,35,1,Huntress,,$1.00 ,5 minutes,5ebb4e079797f9127c0f03ab,64418fa1704d272f0e168bab,6441aa9dbb3939f8eae91635,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",819,819
4/20/23 15:12,4/20/23 15:17,IP Address,*******,100,263,TRUE,4/20/23 15:17,R_3lRAwjBqZsYgcdb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fbb744e561940c7a62432d5,995,910,Warrior,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,85,2,83,82,81,50,41,Warrior,,$1.00 ,5 minutes,5fbb744e561940c7a62432d5,64418fa1704d272f0e168baa,6441aac1cd6ffcebf776afe3,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",815,815
4/20/23 15:13,4/20/23 15:17,IP Address,*******,100,266,TRUE,4/20/23 15:17,R_3KVq9j8PMO4SV8w,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5a2e4e2f443c10000121161c,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,3,95,81,70,50,40,Wizard,"No, it was fun thanks!",$1.00 ,5 minutes,5a2e4e2f443c10000121161c,64418fa1704d272f0e168bab,6441aa952733c33d4d4c42c2,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 15:13,4/20/23 15:17,IP Address,*******,100,245,TRUE,4/20/23 15:17,R_3JgelQkgvvRXvKu,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63175d865ac96b0149de8ad6,905,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,2,100,90,80,70,60,Wizard,no,$1.00 ,5 minutes,63175d865ac96b0149de8ad6,64418fa1704d272f0e168baa,6441ab08ae4ab5fa7e4ce157,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 15:15,4/20/23 15:18,IP Address,*******,100,176,TRUE,4/20/23 15:18,R_3harN0PuUxyEKZz,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5bd03c4308a62c0001f963e9,995,910,Bard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,81,1,82,81,79,18,12,Bard,no,$1.00 ,5 minutes,5bd03c4308a62c0001f963e9,64418fa1704d272f0e168baa,6441ab5097856f40d57d55fd,low,120,900,"""Mushrooms are stronger than flowers.""",819,819
4/20/23 15:12,4/20/23 15:18,IP Address,*******,100,345,TRUE,4/20/23 15:18,R_1eXoRwvTQFO6vq6,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,628fb69f72e574bb9a8c1a47,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",20,-2,95,87,100,90,70,Warrior,,$1.00 ,5 minutes,628fb69f72e574bb9a8c1a47,64418fa1704d272f0e168baa,6441aaadbc710574b8bb1b03,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",860,860
4/20/23 15:14,4/20/23 15:18,IP Address,*******,100,218,TRUE,4/20/23 15:18,R_yHGaBmigHepsbaV,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f483854b7e5b32f393d9156,995,910,Warrior,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",90,-1,120,100,80,35,1,Warrior,,$1.00 ,5 minutes,5f483854b7e5b32f393d9156,64418fa1704d272f0e168baa,6441ab3d85896db1788ef548,high,120,900,"""Mushrooms are stronger than flowers.""",810,810
4/20/23 15:14,4/20/23 15:18,IP Address,*******,100,247,TRUE,4/20/23 15:18,R_u1CPHy9HLq83NGF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63d1a9e2d0149d86842dfaec,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",70,2,99,78,43,19,5,Huntress,no,$1.00 ,5 minutes,63d1a9e2d0149d86842dfaec,64418fa1704d272f0e168bab,6441ab2fd6adaa8d874c427a,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",830,830
4/20/23 15:12,4/20/23 15:18,IP Address,*******,100,406,TRUE,4/20/23 15:18,R_87mP9NXIb2a2CR3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63bb4ea524b89495f4bad8af,995,910,Warrior,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,1,82,81,80,19,17,Warrior,no. ty,$1.00 ,5 minutes,63bb4ea524b89495f4bad8af,64418fa1704d272f0e168baa,6441aa78729af12397f0892a,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,950
4/20/23 15:06,4/20/23 15:18,IP Address,*******,100,759,TRUE,4/20/23 15:18,R_12KhWsfNpBgVxwM,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63ff48e5c801d0871d9a044b,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,2,99,67,55,30,1,Warrior,no,$1.00 ,5 minutes,63ff48e5c801d0871d9a044b,64418fa1704d272f0e168baa,6441a9454064d752e506f802,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 15:09,4/20/23 15:19,IP Address,*******,100,635,TRUE,4/20/23 15:19,R_3qpropk88QQDr4G,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f627ea43a49581b4438a944,995,910,Warrior,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,1,82,81,80,19,17,Warrior,No,$1.00 ,5 minutes,5f627ea43a49581b4438a944,64418fa1704d272f0e168baa,6441a9dc6909168090b44de0,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,950
4/20/23 15:15,4/20/23 15:20,IP Address,*******,100,279,TRUE,4/20/23 15:20,R_1dEsTPgrXEG3bkg,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63e1b657366b44c6ab289512,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",75,1,99,81,63,35,1,Huntress,,$1.00 ,5 minutes,63e1b657366b44c6ab289512,64418fa1704d272f0e168bab,6441ab6887f521f4904c520f,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",825,925
4/20/23 15:15,4/20/23 15:20,IP Address,*******,100,294,TRUE,4/20/23 15:20,R_DDl2ommJYrUaakN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,58b2338a898c2e0001a5ca56,995,990,Warrior,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,81,-3,82,81,80,19,17,Warrior,"I cheated. I coped and pasted as a note to myself because you didn't say not to and I didn't know if the more info card would cost more or less. OT: did this last week, you like? https://i.imgur.com/pk68uae.jpeg (Lagertha)",$1.00 ,5 minutes,58b2338a898c2e0001a5ca56,64418fa1704d272f0e168bab,6441ab5f0939f7386411ec90,low,120,900,"""Mushrooms are stronger than flowers.""",819,919
4/20/23 15:16,4/20/23 15:20,IP Address,*******,100,254,TRUE,4/20/23 15:20,R_3HpiXQeKJHwR93G,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fb3d39a2ceaab00087faddb,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,10,2,80,70,50,30,10,Huntress,,$1.00 ,5 minutes,5fb3d39a2ceaab00087faddb,64418fa1704d272f0e168bab,6441aba6c9ec79570f8d0d1d,low,100,900,"""Mushrooms are stronger than flowers.""",890,890
4/20/23 15:14,4/20/23 15:20,IP Address,*******,100,402,TRUE,4/20/23 15:20,R_1QavNt2UZLktJl8,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62b9e1aed4b802b4e268125d,995,910,Wizard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,10,1,82,81,80,19,17,Wizard,No,$1.00 ,5 minutes,62b9e1aed4b802b4e268125d,64418fa1704d272f0e168baa,6441ab184c8954078c8621c6,low,120,900,"""Mushrooms are stronger than flowers.""",890,990
4/20/23 15:15,4/20/23 15:21,IP Address,*******,100,345,TRUE,4/20/23 15:21,R_3MRp4V0Q8RIhujO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fd3db1bc9868a0e2a4970e6,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",80,2,99,81,53,32,11,Wizard,No,$1.00 ,5 minutes,5fd3db1bc9868a0e2a4970e6,64418fa1704d272f0e168baa,6441ab60282e7c3b2119f8b9,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
